2000-02-21,49,TMAX
2000-02-21,13,TMIN
2000-02-22,46,TMAX
2000-02-22,25,TMIN
2000-02-23,31,TMAX
2000-02-23,29,TMIN
2000-02-24,44,TMAX
2000-02-24,14,TMIN
2000-02-25,45,TMAX
2000-02-25,18,TMIN
2000-02-26,45,TMAX
2000-02-26,34,TMIN
2000-02-27,38,TMAX
2000-02-27,32,TMIN
2000-02-28,41,TMAX
2000-02-28,20,TMIN
2000-03-01,69,TMAX
2000-03-01,43,TMIN
2000-03-02,73,TMAX
2000-03-02,46,TMIN
2000-03-03,59,TMAX
2000-03-03,35,TMIN
2000-03-04,57,TMAX
2000-03-04,50,TMIN
2000-03-05,66,TMAX
2000-03-05,40,TMIN
2000-03-06,77,TMAX
2000-03-06,42,TMIN
2000-03-07,73,TMAX
2000-03-07,47,TMIN
2000-03-08,61,TMAX
2000-03-08,44,TMIN
2000-03-09,65,TMAX
2000-03-09,38,TMIN
2000-03-10,63,TMAX
2000-03-10,46,TMIN
2000-03-11,62,TMAX
2000-03-11,35,TMIN
2000-03-12,62,TMAX
2000-03-12,43,TMIN
2000-03-13,67,TMAX
2000-03-13,35,TMIN
2000-03-14,59,TMAX
2000-03-14,44,TMIN
2000-03-15,71,TMAX
2000-03-15,47,TMIN
2000-03-16,68,TMAX
2000-03-16,35,TMIN
2000-03-17,60,TMAX
2000-03-17,52,TMIN
2000-03-18,61,TMAX
2000-03-18,37,TMIN
2000-03-19,73,TMAX
2000-03-19,39,TMIN
2000-03-20,58,TMAX
2000-03-20,42,TMIN
2000-03-21,56,TMAX
2000-03-21,44,TMIN
2000-03-22,77,TMAX
2000-03-22,49,TMIN
2000-03-23,55,TMAX
2000-03-23,35,TMIN
2000-03-24,62,TMAX
2000-03-24,40,TMIN
2000-03-25,69,TMAX
2000-03-25,37,TMIN
2000-03-26,70,TMAX
2000-03-26,49,TMIN
2000-03-27,60,TMAX
2000-03-27,43,TMIN
2000-03-28,69,TMAX
2000-03-28,42,TMIN
2000-04-01,63,TMAX
2000-04-01,43,TMIN
2000-04-02,73,TMAX
2000-04-02,38,TMIN
2000-04-03,62,TMAX
2000-04-03,39,TMIN
2000-04-04,74,TMAX
2000-04-04,53,TMIN
2000-04-05,55,TMAX
2000-04-05,38,TMIN
2000-04-06,77,TMAX
2000-04-06,45,TMIN
2000-04-07,65,TMAX
2000-04-07,38,TMIN
2000-04-08,72,TMAX
2000-04-08,35,TMIN
2000-04-09,70,TMAX
2000-04-09,47,TMIN
2000-04-10,61,TMAX
2000-04-10,51,TMIN
2000-04-11,78,TMAX
2000-04-11,49,TMIN
2000-04-12,59,TMAX
2000-04-12,43,TMIN
2000-04-13,74,TMAX
2000-04-13,40,TMIN
2000-04-14,69,TMAX
2000-04-14,45,TMIN
2000-04-15,55,TMAX
2000-04-15,51,TMIN
2000-04-16,70,TMAX
2000-04-16,51,TMIN
2000-04-17,67,TMAX
2000-04-17,38,TMIN
2000-04-18,72,TMAX
2000-04-18,52,TMIN
2000-04-19,68,TMAX
2000-04-19,49,TMIN
2000-04-20,55,TMAX
2000-04-20,43,TMIN
2000-04-21,67,TMAX
2000-04-21,52,TMIN
2000-04-22,78,TMAX
2000-04-22,48,TMIN
2000-04-23,66,TMAX
2000-04-23,53,TMIN
2000-04-24,69,TMAX
2000-04-24,37,TMIN
2000-04-25,72,TMAX
2000-04-25,44,TMIN
2000-04-26,57,TMAX
2000-04-26,42,TMIN
2000-04-27,57,TMAX
2000-04-27,44,TMIN
2000-04-28,77,TMAX
2000-04-28,41,TMIN
2000-05-01,72,TMAX
2000-05-01,51,TMIN
2000-05-02,63,TMAX
2000-05-02,39,TMIN
2000-05-03,77,TMAX
2000-05-03,39,TMIN
2000-05-04,69,TMAX
2000-05-04,40,TMIN
2000-05-05,73,TMAX
2000-05-05,39,TMIN
2000-05-06,68,TMAX
2000-05-06,53,TMIN
2000-05-07,65,TMAX
2000-05-07,36,TMIN
2000-05-08,65,TMAX
2000-05-08,47,TMIN
2000-05-09,65,TMAX
2000-05-09,51,TMIN
2000-05-10,62,TMAX
2000-05-10,40,TMIN
2000-05-11,69,TMAX
2000-05-11,43,TMIN
2000-05-12,60,TMAX
2000-05-12,36,TMIN
2000-05-13,61,TMAX
2000-05-13,35,TMIN
2000-05-14,67,TMAX
2000-05-14,40,TMIN
2000-05-15,62,TMAX
2000-05-15,37,TMIN
2000-05-16,73,TMAX
2000-05-16,45,TMIN
2000-05-17,76,TMAX
2000-05-17,35,TMIN
2000-05-18,78,TMAX
2000-05-18,52,TMIN
2000-05-19,75,TMAX
2000-05-19,41,TMIN
2000-05-20,74,TMAX
2000-05-20,39,TMIN
2000-05-21,66,TMAX
2000-05-21,35,TMIN
2000-05-22,68,TMAX
2000-05-22,54,TMIN
2000-05-23,66,TMAX
2000-05-23,48,TMIN
2000-05-24,62,TMAX
2000-05-24,38,TMIN
2000-05-25,75,TMAX
2000-05-25,50,TMIN
2000-05-26,65,TMAX
2000-05-26,50,TMIN
2000-05-27,78,TMAX
2000-05-27,41,TMIN
2000-05-28,55,TMAX
2000-05-28,52,TMIN
2000-06-01,82,TMAX
2000-06-01,55,TMIN
2000-06-02,90,TMAX
2000-06-02,59,TMIN
2000-06-03,88,TMAX
2000-06-03,58,TMIN
2000-06-04,88,TMAX
2000-06-04,57,TMIN
2000-06-05,85,TMAX
2000-06-05,55,TMIN
2000-06-06,87,TMAX
2000-06-06,66,TMIN
2000-06-07,94,TMAX
2000-06-07,55,TMIN
2000-06-08,79,TMAX
2000-06-08,55,TMIN
2000-06-09,86,TMAX
2000-06-09,68,TMIN
2000-06-10,92,TMAX
2000-06-10,56,TMIN
2000-06-11,78,TMAX
2000-06-11,59,TMIN
2000-06-12,79,TMAX
2000-06-12,63,TMIN
2000-06-13,85,TMAX
2000-06-13,59,TMIN
2000-06-14,89,TMAX
2000-06-14,69,TMIN
2000-06-15,92,TMAX
2000-06-15,55,TMIN
2000-06-16,86,TMAX
2000-06-16,68,TMIN
2000-06-17,79,TMAX
2000-06-17,66,TMIN
2000-06-18,80,TMAX
2000-06-18,57,TMIN
2000-06-19,82,TMAX
2000-06-19,58,TMIN
2000-06-20,83,TMAX
2000-06-20,65,TMIN
2000-06-21,83,TMAX
2000-06-21,58,TMIN
2000-06-22,75,TMAX
2000-06-22,56,TMIN
2000-06-23,85,TMAX
2000-06-23,62,TMIN
2000-06-24,92,TMAX
2000-06-24,69,TMIN
2000-06-25,77,TMAX
2000-06-25,60,TMIN
2000-06-26,89,TMAX
2000-06-26,63,TMIN
2000-06-27,76,TMAX
2000-06-27,60,TMIN
2000-06-28,79,TMAX
2000-06-28,62,TMIN
2000-07-01,87,TMAX
2000-07-01,62,TMIN
2000-07-02,88,TMAX
2000-07-02,59,TMIN
2000-07-03,86,TMAX
2000-07-03,58,TMIN
2000-07-04,75,TMAX
2000-07-04,57,TMIN
2000-07-05,78,TMAX
2000-07-05,55,TMIN
2000-07-06,82,TMAX
2000-07-06,61,TMIN
2000-07-07,78,TMAX
2000-07-07,61,TMIN
2000-07-08,86,TMAX
2000-07-08,64,TMIN
2000-07-09,76,TMAX
2000-07-09,62,TMIN
2000-07-10,79,TMAX
2000-07-10,56,TMIN
2000-07-11,80,TMAX
2000-07-11,62,TMIN
2000-07-12,79,TMAX
2000-07-12,55,TMIN
2000-07-13,90,TMAX
2000-07-13,63,TMIN
2000-07-14,79,TMAX
2000-07-14,63,TMIN
2000-07-15,91,TMAX
2000-07-15,58,TMIN
2000-07-16,91,TMAX
2000-07-16,56,TMIN
2000-07-17,93,TMAX
2000-07-17,58,TMIN
2000-07-18,87,TMAX
2000-07-18,60,TMIN
2000-07-19,87,TMAX
2000-07-19,55,TMIN
2000-07-20,82,TMAX
2000-07-20,66,TMIN
2000-07-21,79,TMAX
2000-07-21,58,TMIN
2000-07-22,79,TMAX
2000-07-22,58,TMIN
2000-07-23,91,TMAX
2000-07-23,68,TMIN
2000-07-24,86,TMAX
2000-07-24,66,TMIN
2000-07-25,78,TMAX
2000-07-25,69,TMIN
2000-07-26,91,TMAX
2000-07-26,57,TMIN
2000-07-27,90,TMAX
2000-07-27,55,TMIN
2000-07-28,93,TMAX
2000-07-28,60,TMIN
2000-08-01,81,TMAX
2000-08-01,60,TMIN
2000-08-02,92,TMAX
2000-08-02,66,TMIN
2000-08-03,84,TMAX
2000-08-03,64,TMIN
2000-08-04,77,TMAX
2000-08-04,57,TMIN
2000-08-05,76,TMAX
2000-08-05,61,TMIN
2000-08-06,78,TMAX
2000-08-06,59,TMIN
2000-08-07,83,TMAX
2000-08-07,67,TMIN
2000-08-08,80,TMAX
2000-08-08,60,TMIN
2000-08-09,91,TMAX
2000-08-09,68,TMIN
2000-08-10,89,TMAX
2000-08-10,57,TMIN
2000-08-11,81,TMAX
2000-08-11,65,TMIN
2000-08-12,94,TMAX
2000-08-12,68,TMIN
2000-08-13,83,TMAX
2000-08-13,60,TMIN
2000-08-14,90,TMAX
2000-08-14,65,TMIN
2000-08-15,83,TMAX
2000-08-15,68,TMIN
2000-08-16,81,TMAX
2000-08-16,66,TMIN
2000-08-17,87,TMAX
2000-08-17,68,TMIN
2000-08-18,94,TMAX
2000-08-18,63,TMIN
2000-08-19,81,TMAX
2000-08-19,67,TMIN
2000-08-20,94,TMAX
2000-08-20,64,TMIN
2000-08-21,87,TMAX
2000-08-21,64,TMIN
2000-08-22,80,TMAX
2000-08-22,66,TMIN
2000-08-23,91,TMAX
2000-08-23,62,TMIN
2000-08-24,85,TMAX
2000-08-24,56,TMIN
2000-08-25,77,TMAX
2000-08-25,61,TMIN
2000-08-26,93,TMAX
2000-08-26,65,TMIN
2000-08-27,80,TMAX
2000-08-27,56,TMIN
2000-08-28,88,TMAX
2000-08-28,65,TMIN
2000-09-01,63,TMAX
2000-09-01,47,TMIN
2000-09-02,72,TMAX
2000-09-02,37,TMIN
2000-09-03,55,TMAX
2000-09-03,50,TMIN
2000-09-04,57,TMAX
2000-09-04,53,TMIN
2000-09-05,58,TMAX
2000-09-05,48,TMIN
2000-09-06,58,TMAX
2000-09-06,46,TMIN
2000-09-07,58,TMAX
2000-09-07,53,TMIN
2000-09-08,73,TMAX
2000-09-08,36,TMIN
2000-09-09,70,TMAX
2000-09-09,41,TMIN
2000-09-10,75,TMAX
2000-09-10,40,TMIN
2000-09-11,75,TMAX
2000-09-11,54,TMIN
2000-09-12,57,TMAX
2000-09-12,46,TMIN
2000-09-13,55,TMAX
2000-09-13,52,TMIN
2000-09-14,58,TMAX
2000-09-14,36,TMIN
2000-09-15,72,TMAX
2000-09-15,38,TMIN
2000-09-16,75,TMAX
2000-09-16,46,TMIN
2000-09-17,62,TMAX
2000-09-17,38,TMIN
2000-09-18,78,TMAX
2000-09-18,47,TMIN
2000-09-19,77,TMAX
2000-09-19,41,TMIN
2000-09-20,67,TMAX
2000-09-20,38,TMIN
2000-09-21,64,TMAX
2000-09-21,45,TMIN
2000-09-22,58,TMAX
2000-09-22,51,TMIN
2000-09-23,60,TMAX
2000-09-23,51,TMIN
2000-09-24,57,TMAX
2000-09-24,52,TMIN
2000-09-25,56,TMAX
2000-09-25,39,TMIN
2000-09-26,60,TMAX
2000-09-26,39,TMIN
2000-09-27,64,TMAX
2000-09-27,39,TMIN
2000-09-28,74,TMAX
2000-09-28,45,TMIN
2000-10-01,61,TMAX
2000-10-01,51,TMIN
2000-10-02,59,TMAX
2000-10-02,38,TMIN
2000-10-03,74,TMAX
2000-10-03,50,TMIN
2000-10-04,74,TMAX
2000-10-04,46,TMIN
2000-10-05,74,TMAX
2000-10-05,41,TMIN
2000-10-06,62,TMAX
2000-10-06,43,TMIN
2000-10-07,76,TMAX
2000-10-07,40,TMIN
2000-10-08,68,TMAX
2000-10-08,39,TMIN
2000-10-09,68,TMAX
2000-10-09,48,TMIN
2000-10-10,70,TMAX
2000-10-10,36,TMIN
2000-10-11,68,TMAX
2000-10-11,47,TMIN
2000-10-12,65,TMAX
2000-10-12,35,TMIN
2000-10-13,67,TMAX
2000-10-13,46,TMIN
2000-10-14,77,TMAX
2000-10-14,41,TMIN
2000-10-15,78,TMAX
2000-10-15,48,TMIN
2000-10-16,69,TMAX
2000-10-16,40,TMIN
2000-10-17,75,TMAX
2000-10-17,48,TMIN
2000-10-18,64,TMAX
2000-10-18,44,TMIN
2000-10-19,64,TMAX
2000-10-19,40,TMIN
2000-10-20,64,TMAX
2000-10-20,38,TMIN
2000-10-21,74,TMAX
2000-10-21,49,TMIN
2000-10-22,59,TMAX
2000-10-22,48,TMIN
2000-10-23,73,TMAX
2000-10-23,45,TMIN
2000-10-24,61,TMAX
2000-10-24,50,TMIN
2000-10-25,79,TMAX
2000-10-25,46,TMIN
2000-10-26,56,TMAX
2000-10-26,45,TMIN
2000-10-27,59,TMAX
2000-10-27,40,TMIN
2000-10-28,72,TMAX
2000-10-28,37,TMIN
2000-11-01,74,TMAX
2000-11-01,45,TMIN
2000-11-02,77,TMAX
2000-11-02,41,TMIN
2000-11-03,57,TMAX
2000-11-03,45,TMIN
2000-11-04,58,TMAX
2000-11-04,48,TMIN
2000-11-05,65,TMAX
2000-11-05,48,TMIN
2000-11-06,79,TMAX
2000-11-06,45,TMIN
2000-11-07,77,TMAX
2000-11-07,51,TMIN
2000-11-08,74,TMAX
2000-11-08,52,TMIN
2000-11-09,75,TMAX
2000-11-09,49,TMIN
2000-11-10,74,TMAX
2000-11-10,36,TMIN
2000-11-11,62,TMAX
2000-11-11,54,TMIN
2000-11-12,79,TMAX
2000-11-12,38,TMIN
2000-11-13,59,TMAX
2000-11-13,46,TMIN
2000-11-14,76,TMAX
2000-11-14,53,TMIN
2000-11-15,69,TMAX
2000-11-15,35,TMIN
2000-11-16,68,TMAX
2000-11-16,42,TMIN
2000-11-17,73,TMAX
2000-11-17,40,TMIN
2000-11-18,71,TMAX
2000-11-18,54,TMIN
2000-11-19,68,TMAX
2000-11-19,41,TMIN
2000-11-20,65,TMAX
2000-11-20,42,TMIN
2000-11-21,66,TMAX
2000-11-21,38,TMIN
2000-11-22,79,TMAX
2000-11-22,43,TMIN
2000-11-23,56,TMAX
2000-11-23,35,TMIN
2000-11-24,69,TMAX
2000-11-24,45,TMIN
2000-11-25,58,TMAX
2000-11-25,46,TMIN
2000-11-26,78,TMAX
2000-11-26,46,TMIN
2000-11-27,70,TMAX
2000-11-27,39,TMIN
2000-11-28,76,TMAX
2000-11-28,35,TMIN
2000-12-01,45,TMAX
2000-12-01,14,TMIN
2000-12-02,48,TMAX
2000-12-02,29,TMIN
2000-12-03,30,TMAX
2000-12-03,33,TMIN
2000-12-04,47,TMAX
2000-12-04,31,TMIN
2000-12-05,35,TMAX
2000-12-05,15,TMIN
2000-12-06,45,TMAX
2000-12-06,33,TMIN
2000-12-07,46,TMAX
2000-12-07,18,TMIN
2000-12-08,30,TMAX
2000-12-08,14,TMIN
2000-12-09,36,TMAX
2000-12-09,20,TMIN
2000-12-10,47,TMAX
2000-12-10,12,TMIN
2000-12-11,43,TMAX
2000-12-11,15,TMIN
2000-12-12,45,TMAX
2000-12-12,20,TMIN
2000-12-13,40,TMAX
2000-12-13,12,TMIN
2000-12-14,32,TMAX
2000-12-14,31,TMIN
2000-12-15,38,TMAX
2000-12-15,23,TMIN
2000-12-16,43,TMAX
2000-12-16,12,TMIN
2000-12-17,46,TMAX
2000-12-17,15,TMIN
2000-12-18,30,TMAX
2000-12-18,31,TMIN
2000-12-19,32,TMAX
2000-12-19,28,TMIN
2000-12-20,42,TMAX
2000-12-20,17,TMIN
2000-12-21,39,TMAX
2000-12-21,33,TMIN
2000-12-22,49,TMAX
2000-12-22,15,TMIN
2000-12-23,32,TMAX
2000-12-23,14,TMIN
2000-12-24,33,TMAX
2000-12-24,34,TMIN
2000-12-25,37,TMAX
2000-12-25,11,TMIN
2000-12-26,42,TMAX
2000-12-26,28,TMIN
2000-12-27,34,TMAX
2000-12-27,27,TMIN
2000-12-28,39,TMAX
2000-12-28,13,TMIN
